id,message,created_time,likes_count,comments_count,shares_count
124319427612935_1254644117913788,"Happy to see Jean-Pierre Weill's illustrated book, #thewellofbeing, feeling at home over in Jerusalem.",2016-08-31T19:50:10+0000,3,0,1
124319427612935_1248127535232113,"Two generations later, gathering materials from around the house to make #art :)",2016-08-24T13:38:54+0000,10,0,0
124319427612935_1229818610396339,"Happy birthday, Jerry! 
30% off this colorful, happy and fun portrait all week! 
https://www.jeanpierreweill.com/collections/series/products/guitar",2016-08-01T12:05:47+0000,9,0,2
124319427612935_404791484941809,"More pictures from the studio! Working on a #Cafepablo Grand Original that will be hung in a cafe in NYC

Click the pictures to visit our website :)

Safira Klein, Davida Klein Velleman, David Velleman",2016-07-16T18:18:16+0000,3,0,1
124319427612935_1218849121493288,In the studio! Working on a Grand Original #Cafepablo for a café in NYC,2016-07-16T17:56:13+0000,1,0,1
124319427612935_1210819612296239,"Forest Avenue

Visit us on www.jeanpierreweill.com

#forestavenue #3dglasspainting
#jeanpierreweill",2016-07-05T10:10:22+0000,5,0,1
124319427612935_1209962602381940,"Expanding our display at Artmosphere Gallery in Mamila st. Jerusalem
#tambourineman #kingdom #londoncarousel",2016-07-04T04:15:09+0000,7,0,1
124319427612935_1207715645939969,"A great review from a long-time customer for: Love in Venice. If you own a vitreograph, add your voice to our website - we'd love to hear from you!",2016-06-30T18:10:15+0000,4,0,0
124319427612935_1200025693375631,,2016-06-19T04:10:27+0000,1,0,1
124319427612935_1193567200688147,"New paintings at Artmosphere gallery in Mamila st. Jerusalem!
#forestavenue #nosetonose #cirquedusoleil #cafeloiseau #dovewitholivebranch #springtimeinparis with @ilovegerstein",2016-06-08T19:49:19+0000,6,0,0
124319427612935_1192904600754407,"""Nose to Nose"" - 3D Horse race packed with color and movement - Grand Original on display in Artmosphere Gallery in Mamilla. Check it out!
#vitreography #jeanpierreweill",2016-06-07T19:36:27+0000,4,0,1
124319427612935_3209235902697524,"Angels climb up and down ladders that stretch from the Heavens to a fantastical depiction of Jerusalem, past a map of the ﻿sephirot﻿, the Kabbalistic building blocks of creation. This painting is filled with light and details that will allow new discoveries every time you look at it. Kingdom is replete with themes of love, closeness to God, and saying ""yes!"" to life.

For more details visit our website:
https://www.jeanpierreweill.com/collections/series/products/kingdom",2016-05-24T10:07:14+0000,3,0,2
124319427612935_1182968725081328,"Nice to see people from all over the world enjoying our online gallery! 

www.jeanpierreweill.com

Safira Klein, Davida Klein Velleman, David Velleman",2016-05-22T18:47:42+0000,3,2,1
124319427612935_1178612482183619,"Check out our new website, its killer!
www.jeanpierreweill.com",2016-05-15T21:38:53+0000,5,0,2
124319427612935_1178488308862703,"Check out our new website :)
www.jeanpierreweill.com",2016-05-15T17:23:12+0000,10,0,3
124319427612935_1796714300682438,"Visit our website
www.jeanpierreweill.com",2016-05-03T00:39:57+0000,12,0,0
124319427612935_1170510232993844,"La Nature est un Temple, Grand Original by Jean-Pierre Weill, now on display at Bruno Art Group, Tel Aviv port.

Dov, David, Davida",2016-05-02T13:52:24+0000,16,0,3
124319427612935_413223560945270,"Looking for something beautiful to watch? 
Check out Jean-Pierre Weill in movement!
If you enjoyed, share the beauty!

https://youtu.be/E3skytVvVuc
David Velleman Davida Klein Velleman",2016-04-24T20:11:32+0000,3,0,3
124319427612935_650872732942853,"We are excited to present a whole new way of displaying our art online!
Thank you אסף פרי
More coming soon.. :)
#jeanpierreweill #newthingsarehappening

Davida Klein Velleman, Safira Klein, David Velleman",2016-04-13T03:39:06+0000,6,0,3
124319427612935_1153649988013202,"After a marathon photoshoot of dozens of vitreographs with the amazing אסף פרי , we're excited to share lots of sharp new images and videos with you! Stay posted!

Find us on Instagram: jeanpierreweillstudios :)

#jeanpierreweillstudios #glassart #fiddler",2016-04-06T06:36:04+0000,4,0,1
124319427612935_1133423840035817,,2016-03-16T18:46:37+0000,6,0,0
124319427612935_1123661447678723,,2016-03-01T17:22:26+0000,3,0,0
124319427612935_1118642911513910,,2016-02-21T16:56:33+0000,5,0,0
124319427612935_1482734188865404,This incredible Grand Original Vitreograph as well as a fine selection of Limited Editions are on display in Artmosphere Galleries on 30 Shabazi St. Tel Aviv.,2016-02-16T17:31:36+0000,3,0,0
124319427612935_1115709971807204,Grand Original Vitreograph by Jean-Pierre Weill,2016-02-16T17:22:06+0000,8,0,3
124319427612935_1114061718638696,One of our newest 3D vitreograph paintings!,2016-02-13T18:12:35+0000,5,0,1
124319427612935_824916492025518,"If you've acquired a vitreograph from us in the past, and you love it, please write a review for us on Amazon on your favorite of the four posted!

http://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=jean-pierre+weill+vitreograph",2016-01-11T17:25:54+0000,2,0,1
124319427612935_418958597011889,Now available on Amazon!,2015-12-17T19:51:50+0000,0,0,0
124319427612935_1074015759309959,We have started working with a new gallery - Artmosphere in Mamilla. Check it out!,2015-11-30T06:57:34+0000,5,1,4
124319427612935_1026631680715034,It's a beautiful day and we're back at the Bezalel Fair!,2015-08-21T07:18:05+0000,2,1,0
124319427612935_1024477714263764,The festival was a blast! Thank you to everyone who made it such a success! A special shout-out to those who helped take down the booth and bring everything home safely. @david Velleman,2015-08-16T18:26:51+0000,5,0,1
124319427612935_1021729451205257,Just a few days left of the Chutzot Hayotzer festival! It's been great meeting people and hearing many wonderful responses from our visitors. It's a pleasure to represent such unique artwork!,2015-08-11T22:22:12+0000,0,0,3
124319427612935_1018921738152695,"It's been a pleasure to introduce Jean-Pierre Weill's unique artwork to new fans at Chutzot Hayotzer. Join us at this festival of art, music, and fun!",2015-08-06T03:29:53+0000,5,0,2
124319427612935_1018177548227114,"We set up an incredible exhibit in the Sultan's Pool in Jerusalem in the last couple of days. Thank you to all our good friends who made everything come together so beautifully! 

Photos of the final exhibit to follow!",2015-08-04T13:09:40+0000,3,2,5
124319427612935_1017333408311528,We've been setting up an amazing exhibit in Chutzot Hayotzer! Can't wait to see you there!,2015-08-02T18:27:10+0000,2,0,0
124319427612935_1016150411763161,אחלה מזג אויר לטיול שישי בעיר!,2015-07-31T08:26:17+0000,4,0,1
124319427612935_1015945501783652,Visit us tomorrow at the Bezalel Fair!,2015-07-30T19:32:33+0000,0,0,1
124319427612935_1005452632832939,and..... we're back!,2015-07-10T09:57:14+0000,3,1,1
124319427612935_1004280109616858,"מתכוננים ומתרגשים לקראת פסטיבל חוצות היוצר! גם השנה נהיה שם, עם הפתעות מיוחדות :)

* מי יכול לזהות אותנו בתמונה?",2015-07-07T19:33:12+0000,3,0,1
124319427612935_1000848819959987,"נהנינו מאוד אתמול
התערוכה הבאה בחוצות היוצר!",2015-07-01T06:23:54+0000,2,1,0
124319427612935_999978853380317,"Join us for light refreshments and a great art experience tomorrow evening at 20:00, in Tekoa. For details: 054-2649499

הצטרפו אלינו לחוויה אומנותית מיוחדת במינה, מחר ב20:00 בתקוע!
לפרטים, דוידה 052-5836052",2015-06-29T10:09:09+0000,3,0,1
124319427612935_998071373571065,"It's challenging to capture a three dimensional painting on a two dimentional screen. In this Grand Original, for example, two of the objects are real objects, not painted. Can you guess what they are? 
Come see for yourself at our exhibit on Tuesday, June 30th, at 20:00 in Tekoa!",2015-06-25T18:44:54+0000,2,0,0
124319427612935_997318680313001,"Enjoy these familiar faces! This is an Original painting by Jean-Pierre Weill from his time working with
Disney.",2015-06-24T05:27:25+0000,6,0,2
124319427612935_996843483693854,"בואו לסיבוב בתערוכה שלנו ביום שלישי (30.6) 
הנה קישרו לאוונט: https://www.facebook.com/events/511661945665788/ 
בין שאר הציורים בתערוכה, נציג גם את ""קרוסלה בלונדון"", בפעם הראשונה בישראל!

שתפו את הפוסט והזמינו חברים!",2015-06-23T07:36:24+0000,5,0,3
124319427612935_618903186305615,,2015-06-18T18:36:05+0000,0,0,0
124319427612935_993286614049541,Soho Jazz!,2015-06-16T05:43:32+0000,4,0,2
124319427612935_973451312699738,"הציור נקרא ""דאבל דייט"". שימו לב שרק למסכות יש פרצופים ""נורמלים"". מתחת למסכות, כולנו יותר מעניינים.",2015-05-12T20:32:20+0000,3,0,2
124319427612935_972359432808926,הסנדלר לא הולך יחף.,2015-05-10T10:30:04+0000,2,0,1
124319427612935_966646210046915,"מתרגשים לבשר שחתמנו חוזה עם Macmillan Publishers, לפרסום ספרו של ז'אן-פייר, The Well of Being: a children's book for adults.",2015-04-27T08:20:47+0000,3,0,3
124319427612935_8067983663276652,"העותקים היחידים שנשארו מספרו של ז'אן-פייר, The Well of Being: a children's book for adults הגיעו לארץ. מוזמנים לצפות בטריילר!",2015-04-20T09:00:10+0000,2,0,0
124319427612935_835956000900569,"אנחנו שמחים להודיע לכם שקיבלנו ציורים חדשים, כולל מהדורות מוגבלות וGrand Originals (ניתן לראותם בסרטון המצורף)!",2015-04-18T18:27:57+0000,7,0,1
124319427612935_825386390839565,Come to Chutzot Hayotzer in the Sultan's Pool in Jerusalem to see our full selection of Jean Pierre's 3D artwork! Gift Collection paintings and Limited Edition paintings of all sizes!,2014-08-12T16:31:29+0000,13,1,4
124319427612935_782656931779178,גלריה חדשה בה ניתן לרכוש את הציורים של ז'אן פייר: The Gallery בגבעתיים!,2014-05-26T19:17:05+0000,5,2,0
124319427612935_749934528384752,חזרה ליריד בצלאל אחרי פגרת חורף,2014-03-28T12:03:38+0000,18,0,0
124319427612935_586123123302020,https://www.facebook.com/pages/The-Well-of-Being-a-childrens-book-for-adults/422376691191124 ,2014-02-24T16:47:27+0000,2,0,0
124319427612935_3649344878656985,"Alissa Greenwald, Ethan Stephen Press, Yael Skversky, Avital Parness, Aryeh Rotenberg, Yehudis Schamroth",2014-01-30T21:13:59+0000,3,0,5
124319427612935_642497264139860,David Velleman,2014-01-29T19:34:54+0000,1,0,0
124319427612935_1137486413527547,,2014-01-29T19:33:50+0000,0,0,6
124319427612935_720847371293468,"We are pleased to announce that we have received Jean-Pierre's debut book ""The Well of Being: A Children's Book for Adults."" Enjoy the book trailer at http://thewellofbeing.co/index.html. 

Contact us if you would like to purchase a copy. vitreography@gmail.com or 054-2649499.

---

.אנחנו שמחים להודיע שקיבלנו את הספר החדש של ז'אן פייר 
מוזמנים לעיין ולהנות באתר של הספר:

http://thewellofbeing.co/index.html",2014-01-29T19:33:01+0000,1,0,10
124319427612935_689983777713161,"Special Hannuka discount will be extended to this Friday. Buy a gift for yourself or for a friend for 15% less!

---

מבצע מיוחד לכבוד חנוכה ימשיך עד יום שישי הקרוב. הכל ב-15% הנחה!",2013-12-03T05:48:00+0000,7,0,3
124319427612935_687662274611978,"חנוכה שמח! עכשיו ביריד בצלאל, מבצעים מיוחדים שיאירו לכם את החג  

--

Happy Chanuka! Special offers that will light your Chag, Now on  
Bezalel Fair",2013-11-29T08:08:35+0000,5,1,1
124319427612935_683486748362864,"יש אנשים שקונים לבן/בת זוגם פרחים. במקרה שלנו, הבחור החליט לצייר לאהובתו פיקאסו. 20% הנחה על ""יום נישואים שמח"" היום ביריד בצלאל. 
---
 In this painting, a gentleman wants to give a gift to his beloved wife. Instead of buying her flowers, he paints her a Picasso as she sips a glass of wine. 20% off ""Happy Anniversary"" today at the Bezalel Fair!
Bezalel Fair - יריד בצלאל",2013-11-22T08:53:32+0000,6,0,0
124319427612935_679452425432963,"יום יפהפיה. תצטרפו אלינו במרכז העיר, ביריד בצלאל! 
-It's a beautiful day! Join us in the center of the most beautiful city in the world, in the Bezalel Fair - יריד בצלאל",2013-11-15T09:25:33+0000,7,0,1
124319427612935_434355348677564,"חנות אינטרנטית חדשה!
שתפו והפיצו :)

--

 A brand new online store
 :) share and spread the word",2013-11-11T15:54:09+0000,7,0,1
124319427612935_675029025875303,"בספרו, ז'אן-פייר מספר על חוויות יומיומיות דרך איורים מקסימים.

In his book, ""The Well of Being: a children's book for adults"", Jean-Pierre tells a story about our common experience .through beautiful illustrations",2013-11-07T19:25:47+0000,8,0,0
124319427612935_674316672613205,"ספר הראשון של ז'אן פייר יצא לאור! 
The Well of Being: a children's book for adults 
בואו להתרשם בדוכן שלנו ביריד בצלאל, ביום שישי הקרוב! 
(אנחנו מחוץ ל""קפה קפה"".)",2013-11-06T09:01:27+0000,10,0,0
124319427612935_1312911802810947,עכשיו אפשר לבקר אצלינו ביריד בצלאל כל יום בשבוע - https://www.peakardo.co.il/jpw,2013-11-04T07:27:43+0000,8,0,0
